===Base de datos stocksekai

== Estructura de tabla para la tabla products_backup_nombres_20260108

|------
|Columna|Tipo|Nulo|Predeterminado
|5006|683|CONSUMIBLE PARA IMPRESORA - TINTA A GRANEL - MASTER PRINT - GENÉRICO - TINTA NEGRA, BOTELLA 1000 ML (1 LITRO), PARA IMPRESORAS, FORMULACIÓN GENÉRICA, SISTEMAS DE TINTA CONTINUA - SIN N/P|2026-01-08 17:14:55
|5007|546|CONSUMIBLE PARA IMPRESORA - TINTA A GRANEL - MILLENIUM - GENÉRICO - TINTA CYAN (CIAN), BOTELLA 100 ML, MARCA MILLENIUM, PARA RECARGA O SISTEMAS CONTINUOS - SIN N/P|2026-01-08 17:14:55
|5008|313|CONSUMIBLE PARA IMPRESORA - TINTA A GRANEL - GENÉRICO - PREMIUM - TINTA AMARILLA, BOTELLA 250 ML, FORMULACIÓN PREMIUM, PARA SISTEMAS CONTINUOS O RECARGA DE CARTUCHOS - SIN N/P|2026-01-08 17:14:55
|5009|385|CONSUMIBLE PARA IMPRESORA - CARTUCHO DE TINTA - CANON - 190BK - CARTUCHO DE TINTA NEGRO PREMIUM PARA CANON, CAPACIDAD 135 ML, FORMULACIÓN COMPATIBLE, NÚMERO REFERENCIA 190BK - SIN N/P|2026-01-08 17:14:55
|5010|496|CONSUMIBLE PARA IMPRESORA - CARTUCHO DE TINTA - CANON - 190C - CARTUCHO DE TINTA CYAN (CIAN) PREMIUM PARA CANON, CAPACIDAD 70 ML, FORMULACIÓN COMPATIBLE, NÚMERO REFERENCIA 190C - SIN N/P|2026-01-08 17:14:55
|5011|495|CONSUMIBLE PARA IMPRESORA - CARTUCHO DE TINTA - CANON - 190M - CARTUCHO DE TINTA MAGENTA PREMIUM PARA CANON, CAPACIDAD 70 ML, FORMULACIÓN COMPATIBLE, NÚMERO REFERENCIA 190M - SIN N/P|2026-01-08 17:14:55
|5012|497|CONSUMIBLE PARA IMPRESORA - CARTUCHO DE TINTA - CANON - 190Y - CARTUCHO DE TINTA AMARILLO (YELLOW) PREMIUM PARA CANON, CAPACIDAD 70 ML, FORMULACIÓN COMPATIBLE, NÚMERO REFERENCIA 190Y - SIN N/P|2026-01-08 17:14:55
|5013|297|CONSUMIBLE PARA IMPRESORA - TINTA A GRANEL - GENÉRICO - UV PREMIUM - TINTA MAGENTA UV PREMIUM, BOTELLA 1 LITRO, MARCA EPN TINTAS, PARA SISTEMAS CISS, IMPRESIÓN UV - SIN N/P|2026-01-08 17:14:55
|5014|301|CONSUMIBLE PARA IMPRESORA - TINTA A GRANEL - GENÉRICO - UV PREMIUM - TINTA NEGRA UV PREMIUM, BOTELLA 1 LITRO, MARCA EPN TINTAS, PARA SISTEMAS CISS, IMPRESIÓN UV - SIN N/P|2026-01-08 17:14:55
|5015|312|CONSUMIBLE PARA IMPRESORA - TINTA A GRANEL - GENÉRICO - UV PREMIUM - TINTA CYAN (CIAN) UV PREMIUM, BOTELLA 60 ML, MARCA EPN TINTAS, PARA SISTEMAS CISS, IMPRESIÓN UV - SIN N/P|2026-01-08 17:14:55
|5016|708|ACCESORIO DE SEGURIDAD - TOKEN DE SEGURIDAD - LONGMAI - M TOKEN - TOKEN DE SEGURIDAD USB (HARDWARE TOKEN) LONGMAI, GENERACIÓN DE CÓDIGOS OTP, AUTENTICACIÓN DE DOS FACTORES (2FA) - SIN N/P|2026-01-08 17:14:55
|5017|996|ELECTRÓNICO INTELIGENTE - TOMA CORRIENTE INTELIGENTE - TEROS - TE-9102W - TOMA CORRIENTE INTELIGENTE WI-FI, 2 TOMAS AC + 2 PUERTOS USB, CONTROL POR APP, PROGRAMACIÓN, COLOR BLANCO - TE-9102W|2026-01-08 17:14:55
|5018|577|ACCESORIO ELÉCTRICO - MULTITOMA - GENÉRICO - GENÉRICO - TOMA CORRIENTE MULTIFUNCIONAL VERTICAL, CAPACIDAD 10A, DISEÑO COMPACTO, PARA MÚLTIPLES CONEXIONES - SIN N/P|2026-01-08 17:14:55
|5019|161|ACCESORIO ELÉCTRICO - EXTENSIÓN ELÉCTRICA - GENÉRICO - GENÉRICO - EXTENSIÓN ELÉCTRICA TRIPLE CON CABLE 20 METROS, TOMAS AC, DISEÑO PORTÁTIL, PARA ÁREAS DE TRABAJO - SIN N/P|2026-01-08 17:14:55
|5020|830|ACCESORIO DE COCINA - TOMATODO - DELTRON - GENÉRICO - TOMATODO (DISPENSADOR DE AGUA) MARCA DELTRON, CAPACIDAD VARIABLE, DISEÑO PARA MESA - SIN N/P|2026-01-08 17:14:55
|5021|831|ACCESORIO DE COCINA - TOMATODO - MIRAY - GENÉRICO - TOMATODO (DISPENSADOR DE AGUA) MARCA MIRAY, CAPACIDAD VARIABLE, DISEÑO PARA MESA - SIN N/P|2026-01-08 17:14:55
|5022|559|CONSUMIBLE PARA IMPRESORA - TÓNER COMPATIBLE - AMIDA - CB436A - TÓNER NEGRO COMPATIBLE PARA HP, MODELO REFERENCIA CB436A (HP 36A), RENDIMIENTO APROX. 2,000 PÁGINAS - SIN N/P|2026-01-08 17:14:55
|5023|79|CONSUMIBLE PARA IMPRESORA - TÓNER COMPATIBLE - AMIDA - CE278A - TÓNER NEGRO COMPATIBLE PARA HP, MODELO REFERENCIA CE278A (HP 78A), RENDIMIENTO ESTÁNDAR - SIN N/P|2026-01-08 17:14:55
|5024|216|CONSUMIBLE PARA IMPRESORA - TÓNER COMPATIBLE - AMIDA - CE285A - TÓNER NEGRO COMPATIBLE PARA HP, MODELO REFERENCIA CE285A (HP 85A), RENDIMIENTO ESTÁNDAR - SIN N/P|2026-01-08 17:14:55
|5025|215|CONSUMIBLE PARA IMPRESORA - TÓNER COMPATIBLE - AMIDA - CF217A - TÓNER NEGRO COMPATIBLE CON CHIP PARA HP, MODELO REFERENCIA CF217A (HP 17A), RENDIMIENTO ESTÁNDAR - SIN N/P|2026-01-08 17:14:55
|5026|254|CONSUMIBLE PARA IMPRESORA - TÓNER COMPATIBLE - AMIDA - CF279A - TÓNER NEGRO COMPATIBLE PARA HP, MODELO REFERENCIA CF279A (HP 79A), RENDIMIENTO ESTÁNDAR - SIN N/P|2026-01-08 17:14:55
|5027|237|CONSUMIBLE PARA IMPRESORA - TÓNER COMPATIBLE - AMIDA - Q2612A - TÓNER NEGRO COMPATIBLE PARA HP, MODELO REFERENCIA Q2612A (HP 12A), RENDIMIENTO ESTÁNDAR - SIN N/P|2026-01-08 17:14:55
|5028|947|CONSUMIBLE PARA IMPRESORA - TÓNER COMPATIBLE - AMIDA - CF363X-508 - TÓNER MAGENTA COMPATIBLE PARA HP, MODELO REFERENCIA CF363X (HP 363X), ALTO RENDIMIENTO - SIN N/P|2026-01-08 17:14:55
|5029|30|CONSUMIBLE PARA IMPRESORA - TÓNER COMPATIBLE - AMIDA - CF283A - TÓNER NEGRO COMPATIBLE PARA HP, MODELO REFERENCIA CF283A (HP 83A), RENDIMIENTO ESTÁNDAR - SIN N/P|2026-01-08 17:14:55
|5030|42|CONSUMIBLE PARA IMPRESORA - TÓNER COMPATIBLE - CANON - 108 - TÓNER NEGRO COMPATIBLE PARA CANON LBP3300/LBP3360, RENDIMIENTO APROX. 2,500 PÁGINAS, TIPO 108 - SIN N/P|2026-01-08 17:14:55
|5031|92|CONSUMIBLE PARA IMPRESORA - TÓNER COMPATIBLE - CANON - 128 - TÓNER NEGRO COMPATIBLE PARA CANON, MODELO REFERENCIA 128, RENDIMIENTO ESTÁNDAR - SIN N/P|2026-01-08 17:14:55
|5032|1043|CONSUMIBLE PARA IMPRESORA - TÓNER COMPATIBLE - TOPJET - CF226X - TÓNER COMPATIBLE PARA HP, MODELO REFERENCIA CF226X (HP 226X), RENDIMIENTO ALTO, PARA IMPRESORAS HP COLOR - SIN N/P|2026-01-08 17:14:55
|5033|1145|CONSUMIBLE PARA IMPRESORA - TÓNER COMPATIBLE - TOPJET - CE255X - TÓNER COMPATIBLE CON CHIP PARA HP, MODELO REFERENCIA CE255X (HP 55X), RENDIMIENTO ALTO, PARA IMPRESORAS HP - SIN N/P|2026-01-08 17:14:55
|5034|967|CONSUMIBLE PARA IMPRESORA - TÓNER COMPATIBLE - TOPJET - W1330X (330X) - TÓNER COMPATIBLE CON CHIP PARA HP, MODELO REFERENCIA W1330X/CF333X (HP 1330X/330X), RENDIMIENTO ALTO - SIN N/P|2026-01-08 17:14:55
|5035|1188|CONSUMIBLE PARA IMPRESORA - TÓNER COMPATIBLE - TOPJET - TN 3499 - TÓNER COMPATIBLE, MODELO REFERENCIA TN 3499, COMPATIBILIDAD GENÉRICA, RENDIMIENTO VARIABLE - SIN N/P|2026-01-08 17:14:55
|5036|48|CONSUMIBLE PARA IMPRESORA - TÓNER COMPATIBLE - HP - CE285A - TÓNER NEGRO COMPATIBLE PARA HP, MODELO REFERENCIA CE285A (HP 85A), RENDIMIENTO ESTÁNDAR - SIN N/P|2026-01-08 17:14:55
|5037|730|CONSUMIBLE PARA IMPRESORA - TÓNER COMPATIBLE - KONICA MINOLTA - TN628 - TÓNER NEGRO COMPATIBLE PARA KONICA MINOLTA, MODELO REFERENCIA TN628, NÚMERO DE PARTE AC79090 - SIN N/P|2026-01-08 17:14:55
|5038|754|CONSUMIBLE PARA IMPRESORA - TÓNER COMPATIBLE - KYOCERA - TK-3122 - TÓNER NEGRO COMPATIBLE PARA KYOCERA, MODELO REFERENCIA TK-3122, RENDIMIENTO ESTÁNDAR - SIN N/P|2026-01-08 17:14:55
|5039|752|CONSUMIBLE PARA IMPRESORA - TÓNER COMPATIBLE - KYOCERA - TK-6727 - TÓNER NEGRO COMPATIBLE PARA KYOCERA, MODELO REFERENCIA TK-6727, RENDIMIENTO ESTÁNDAR - SIN N/P|2026-01-08 17:14:55
|5040|582|CONSUMIBLE PARA IMPRESORA - TÓNER COMPATIBLE - HP - CE505A - TÓNER NEGRO COMPATIBLE PARA HP LASERJET, MODELO REFERENCIA CE505A (HP 05A), RENDIMIENTO APROX. 2,300 PÁGINAS - SIN N/P|2026-01-08 17:14:55
|5041|144|CONSUMIBLE PARA IMPRESORA - TÓNER COMPATIBLE - HP - CE505X - TÓNER NEGRO COMPATIBLE ALTO RENDIMIENTO PARA HP LASERJET, MODELO REFERENCIA CE505X (HP 05X), RENDIMIENTO APROX. 6,500 PÁGINAS - SIN N/P|2026-01-08 17:14:55
|5042|40|CONSUMIBLE PARA IMPRESORA - TÓNER COMPATIBLE - HP - Q6000A - TÓNER NEGRO COMPATIBLE PARA HP LASERJET, MODELO REFERENCIA Q6000A (HP 124A), RENDIMIENTO APROX. 2,500 PÁGINAS - SIN N/P|2026-01-08 17:14:55
|5043|18|CONSUMIBLE PARA IMPRESORA - TÓNER COMPATIBLE - HP - Q2612A - TÓNER NEGRO COMPATIBLE PARA HP LASERJET, MODELO REFERENCIA Q2612A (HP 12A), RENDIMIENTO APROX. 2,000 PÁGINAS - SIN N/P|2026-01-08 17:14:55
|5044|23|CONSUMIBLE PARA IMPRESORA - TÓNER COMPATIBLE - HP - CF352A - TÓNER AMARILLO COMPATIBLE PARA HP LASERJET COLOR, MODELO REFERENCIA CF352A (HP 130A AMARILLO), RENDIMIENTO APROX. 1,000 PÁGINAS - SIN N/P|2026-01-08 17:14:55
|5045|22|CONSUMIBLE PARA IMPRESORA - TÓNER COMPATIBLE - HP - CF351A - TÓNER CYAN COMPATIBLE PARA HP LASERJET COLOR, MODELO REFERENCIA CF351A (HP 130A CYAN), RENDIMIENTO APROX. 1,000 PÁGINAS - SIN N/P|2026-01-08 17:14:55
|5046|24|CONSUMIBLE PARA IMPRESORA - TÓNER COMPATIBLE - HP - CF353A - TÓNER MAGENTA COMPATIBLE PARA HP LASERJET COLOR, MODELO REFERENCIA CF353A (HP 130A MAGENTA), RENDIMIENTO APROX. 1,000 PÁGINAS - SIN N/P|2026-01-08 17:14:55
|5047|21|CONSUMIBLE PARA IMPRESORA - TÓNER COMPATIBLE - HP - CF350A - TÓNER NEGRO COMPATIBLE PARA HP LASERJET COLOR, MODELO REFERENCIA CF350A (HP 130A NEGRO), RENDIMIENTO APROX. 1,300 PÁGINAS - SIN N/P|2026-01-08 17:14:55
|5048|41|CONSUMIBLE PARA IMPRESORA - TÓNER COMPATIBLE - HP - Q2613A - TÓNER NEGRO COMPATIBLE PARA HP LASERJET, MODELO REFERENCIA Q2613A (HP 13A), RENDIMIENTO APROX. 2,500 PÁGINAS - SIN N/P|2026-01-08 17:14:55
|5049|1237|CONSUMIBLE PARA IMPRESORA - TÓNER COMPATIBLE - HP - W1470A - TÓNER NEGRO COMPATIBLE ALTO RENDIMIENTO PARA HP, MODELO REFERENCIA W1470A (HP 147A), RENDIMIENTO APROX. 10,500 PÁGINAS - SIN N/P|2026-01-08 17:14:55
|5050|225|CONSUMIBLE PARA IMPRESORA - TÓNER COMPATIBLE - HP - CF401A - TÓNER CYAN COMPATIBLE PARA HP LASERJET COLOR, MODELO REFERENCIA CF401A (HP 201A CYAN), RENDIMIENTO ESTÁNDAR - SIN N/P|2026-01-08 17:14:55
|5051|88|CONSUMIBLE PARA IMPRESORA - TÓNER COMPATIBLE - HP - CF402A - TÓNER AMARILLO COMPATIBLE PARA HP LASERJET COLOR, MODELO REFERENCIA CF402A (HP 201A AMARILLO), RENDIMIENTO ESTÁNDAR - SIN N/P|2026-01-08 17:14:55
|5052|226|CONSUMIBLE PARA IMPRESORA - TÓNER COMPATIBLE - HP - CF403A - TÓNER MAGENTA COMPATIBLE PARA HP LASERJET COLOR, MODELO REFERENCIA CF403A (HP 201A MAGENTA), RENDIMIENTO ESTÁNDAR - SIN N/P|2026-01-08 17:14:55
|5053|1131|CONSUMIBLE PARA IMPRESORA - TÓNER LÁSER ORIGINAL - HP - 201A NEGRO (CF400A) - TÓNER ORIGINAL HP 201A NEGRO, RENDIMIENTO 1,500 PÁGINAS, PARA HP LASERJET PRO MFP M277DW/M252DW/M277 SERIES - CF400A|2026-01-08 17:20:54
|5054|219|CONSUMIBLE PARA IMPRESORA - TÓNER LÁSER ORIGINAL - HP - 201X MAGENTA (CF403X) - TÓNER ORIGINAL HP 201X MAGENTA, RENDIMIENTO 2,300 PÁGINAS, PARA HP LASERJET PRO COLOR MFP M277DW/M252DW SERIES - CF403X|2026-01-08 17:20:54
|5055|245|CONSUMIBLE PARA IMPRESORA - TÓNER LÁSER ORIGINAL ALTO RENDIMIENTO - HP - 26X NEGRO (CF226X) - TÓNER ORIGINAL HP 26X NEGRO ALTO RENDIMIENTO, RENDIMIENTO 9,000 PÁGINAS, MODELO DE REFERENCIA CF226X - CF226X|2026-01-08 17:20:54
|5056|1227|CONSUMIBLE PARA IMPRESORA - TÓNER LÁSER ORIGINAL - HP - 410A CYAN (CF411A) - TÓNER ORIGINAL HP 410A CYAN, RENDIMIENTO 2,300 PÁGINAS, PARA HP LASERJET M477/M478/M452 - CF411A|2026-01-08 17:20:54
|5057|1229|CONSUMIBLE PARA IMPRESORA - TÓNER LÁSER ORIGINAL - HP - 410A MAGENTA (CF413A) - TÓNER ORIGINAL HP 410A MAGENTA, RENDIMIENTO 2,300 PÁGINAS, PARA HP LASERJET M477/M478/M452 - CF413A|2026-01-08 17:20:54
|5058|1228|CONSUMIBLE PARA IMPRESORA - TÓNER LÁSER ORIGINAL - HP - 410A YELLOW (CF412A) - TÓNER ORIGINAL HP 410A AMARILLO, RENDIMIENTO 2,300 PÁGINAS, PARA HP LASERJET M477/M478/M452 - CF412A|2026-01-08 17:20:54
|5059|236|CONSUMIBLE PARA IMPRESORA - TÓNER LÁSER ORIGINAL - HP - 42A NEGRO (Q5942A) - TÓNER ORIGINAL HP 42A NEGRO, PARA HP LASERJET - Q5942A|2026-01-08 17:20:54
|5060|558|CONSUMIBLE PARA IMPRESORA - TÓNER LÁSER ORIGINAL ALTO RENDIMIENTO - HP - 42X NEGRO (Q5942X) - TÓNER ORIGINAL HP 42X NEGRO ALTO RENDIMIENTO, PARA HP LASERJET - Q5942X|2026-01-08 17:20:54
|5061|646|CONSUMIBLE PARA IMPRESORA - TÓNER LÁSER ORIGINAL - HP - 48A NEGRO (CF248A) - TÓNER ORIGINAL HP 48A NEGRO, PARA HP LASERJET - CF248A|2026-01-08 17:20:54
|5062|583|CONSUMIBLE PARA IMPRESORA - TÓNER LÁSER COMPATIBLE - HP - 49A NEGRO (Q5949A) - TÓNER COMPATIBLE HP 49A NEGRO, RENDIMIENTO 2,500 PÁGINAS, MODELO DE REFERENCIA Q5949A - SIN N/P|2026-01-08 17:20:54
|5063|28|CONSUMIBLE PARA IMPRESORA - TÓNER LÁSER ORIGINAL - HP - 49A NEGRO (Q5949A) - TÓNER ORIGINAL HP 49A NEGRO, RENDIMIENTO 2,500 PÁGINAS, PARA HP LASERJET - Q5949A|2026-01-08 17:20:54
|5064|584|CONSUMIBLE PARA IMPRESORA - TÓNER LÁSER COMPATIBLE - HP - 53A NEGRO (Q7553A) - TÓNER COMPATIBLE HP 53A NEGRO, RENDIMIENTO 3,000 PÁGINAS, MODELO DE REFERENCIA Q7553A - SIN N/P|2026-01-08 17:20:54
|5065|19|CONSUMIBLE PARA IMPRESORA - TÓNER LÁSER ORIGINAL - HP - 53A NEGRO (Q7553A) - TÓNER ORIGINAL HP 53A NEGRO, RENDIMIENTO 3,000 PÁGINAS, PARA HP LASERJET - Q7553A|2026-01-08 17:20:54
|5066|36|CONSUMIBLE PARA IMPRESORA - TÓNER LÁSER ORIGINAL ALTO RENDIMIENTO - HP - 64A NEGRO (CC364A) - TÓNER ORIGINAL HP 64A NEGRO ALTO RENDIMIENTO, RENDIMIENTO 10,000 PÁGINAS, PARA HP LASERJET - CC364A|2026-01-08 17:20:54
|5067|1236|CONSUMIBLE PARA IMPRESORA - TÓNER LÁSER ORIGINAL PACK - HP - 78A NEGRO (CE278AD) - PACK DE 2 TÓNERES ORIGINALES HP 78A NEGRO, PARA HP LASERJET P1606/P1536, MODELO DE REFERENCIA CE278AD - SIN N/P|2026-01-08 17:20:54
|5068|977|CONSUMIBLE PARA IMPRESORA - TÓNER LÁSER COMPATIBLE - HP - 58A NEGRO (CF258A) - TÓNER COMPATIBLE HP 58A NEGRO, MARCA AMIDA, MODELO DE REFERENCIA CF258A - SIN N/P|2026-01-08 17:20:54
|5069|1059|CONSUMIBLE PARA IMPRESORA - TÓNER LÁSER ORIGINAL PACK - HP - 85AD NEGRO (CE285AD) - PACK DE 2 TÓNERES ORIGINALES HP 85A NEGRO, RENDIMIENTO 3,200 PÁGINAS, PARA HP LASERJET P1102 - SIN N/P|2026-01-08 17:20:54
|5070|49|CONSUMIBLE PARA IMPRESORA - TÓNER LÁSER ORIGINAL - HP - 05A NEGRO (CE505A) - TÓNER ORIGINAL HP 05A NEGRO, RENDIMIENTO 2,300 PÁGINAS, PARA HP LASERJET - CE505A|2026-01-08 17:20:54
|5071|266|CONSUMIBLE PARA IMPRESORA - TÓNER LÁSER ORIGINAL - HP - 126A NEGRO (CE310A) - TÓNER ORIGINAL HP 126A NEGRO, PARA HP LASERJET COLOR - CE310A|2026-01-08 17:20:54
|5072|163|CONSUMIBLE PARA IMPRESORA - TÓNER LÁSER ORIGINAL - HP - 126A CYAN (CE311A) - TÓNER ORIGINAL HP 126A CYAN, RENDIMIENTO 1,000 PÁGINAS, PARA HP LASERJET COLOR - CE311A|2026-01-08 17:20:54
|5073|164|CONSUMIBLE PARA IMPRESORA - TÓNER LÁSER ORIGINAL - HP - 126A YELLOW (CE312A) - TÓNER ORIGINAL HP 126A AMARILLO, RENDIMIENTO 1,000 PÁGINAS, PARA HP LASERJET COLOR - CE312A|2026-01-08 17:20:54
|5074|165|CONSUMIBLE PARA IMPRESORA - TÓNER LÁSER ORIGINAL - HP - 126A MAGENTA (CE313A) - TÓNER ORIGINAL HP 126A MAGENTA, RENDIMIENTO 1,000 PÁGINAS, PARA HP LASERJET COLOR - CE313A|2026-01-08 17:20:54
|5075|263|CONSUMIBLE PARA IMPRESORA - TÓNER LÁSER ORIGINAL - HP - 128A CYAN (CE321A) - TÓNER ORIGINAL HP 128A CYAN, RENDIMIENTO 1,300 PÁGINAS, PARA HP LASERJET COLOR - CE321A|2026-01-08 17:20:54
|5076|265|CONSUMIBLE PARA IMPRESORA - TÓNER LÁSER ORIGINAL - HP - 128A YELLOW (CE322A) - TÓNER ORIGINAL HP 128A AMARILLO, RENDIMIENTO 1,300 PÁGINAS, PARA HP LASERJET COLOR - CE322A|2026-01-08 17:20:54
|5077|16|CONSUMIBLE PARA IMPRESORA - TÓNER LÁSER ORIGINAL - HP - 131A NEGRO (CF210A) - TÓNER ORIGINAL HP 131A NEGRO, RENDIMIENTO 1,600 PÁGINAS, PARA HP LASERJET COLOR - CF210A|2026-01-08 17:20:54
|5078|50|CONSUMIBLE PARA IMPRESORA - TÓNER LÁSER ORIGINAL - HP - 131A CYAN (CF211A) - TÓNER ORIGINAL HP 131A CYAN, RENDIMIENTO 1,800 PÁGINAS, PARA HP LASERJET COLOR - CF211A|2026-01-08 17:20:54
|5079|66|CONSUMIBLE PARA IMPRESORA - TÓNER LÁSER ORIGINAL - HP - 131A YELLOW (CF212A) - TÓNER ORIGINAL HP 131A AMARILLO, RENDIMIENTO 1,800 PÁGINAS, PARA HP LASERJET COLOR - CF212A|2026-01-08 17:20:54
|5080|17|CONSUMIBLE PARA IMPRESORA - TÓNER LÁSER ORIGINAL - HP - 131A MAGENTA (CF213A) - TÓNER ORIGINAL HP 131A MAGENTA, RENDIMIENTO 1,800 PÁGINAS, PARA HP LASERJET COLOR - CF213A|2026-01-08 17:20:54
|5081|124|ACCESORIO DE COMPUTADORA - BATERÍA PARA LAPTOP GENÉRICA - GENÉRICO - GENÉRICO - BATERÍA COMPATIBLE PARA LAPTOP HP HSTNN-IB17, 10.8V, CÓDIGO INTERNO 908C3210F - SIN N/P|2026-01-08 17:43:33
|5082|35|CONSUMIBLE PARA IMPRESORA - TÓNER LÁSER ORIGINAL - HP - 26A NEGRO (CF226A) - TÓNER ORIGINAL HP 26A NEGRO, RENDIMIENTO 3,100 PÁGINAS, PARA HP LASERJET - CF226A|2026-01-08 17:20:54
|5083|20|CONSUMIBLE PARA IMPRESORA - TÓNER LÁSER ORIGINAL ALTO RENDIMIENTO - HP - 305X NEGRO (CE410X) - TÓNER ORIGINAL HP 305X NEGRO ALTO RENDIMIENTO, RENDIMIENTO 4,000 PÁGINAS, PARA HP LASERJET - CE410X|2026-01-08 17:20:54
|5084|96|CONSUMIBLE PARA IMPRESORA - TÓNER LÁSER ORIGINAL - HP - 35A NEGRO (CB435A) - TÓNER ORIGINAL HP 35A NEGRO, RENDIMIENTO 1,500 PÁGINAS, PARA HP LASERJET - CB435A|2026-01-08 17:20:54
|5085|581|CONSUMIBLE PARA IMPRESORA - TÓNER LÁSER COMPATIBLE - HP - 36A NEGRO (CB436A) - TÓNER COMPATIBLE HP 36A NEGRO, RENDIMIENTO 2,000 PÁGINAS, MODELO DE REFERENCIA CB436A - SIN N/P|2026-01-08 17:20:54
|5086|235|CONSUMIBLE PARA IMPRESORA - TÓNER LÁSER ORIGINAL - HP - 504A NEGRO (CE250A) - TÓNER ORIGINAL HP 504A NEGRO, PARA HP LASERJET COLOR - CE250A|2026-01-08 17:20:54
|5087|44|CONSUMIBLE PARA IMPRESORA - TÓNER LÁSER ORIGINAL - HP - 504A CYAN (CE251A) - TÓNER ORIGINAL HP 504A CYAN, RENDIMIENTO 7,000 PÁGINAS, PARA HP LASERJET COLOR - CE251A|2026-01-08 17:20:54
|5088|43|CONSUMIBLE PARA IMPRESORA - TÓNER LÁSER ORIGINAL - HP - 504A YELLOW (CE252A) - TÓNER ORIGINAL HP 504A AMARILLO, RENDIMIENTO 7,000 PÁGINAS, PARA HP LASERJET COLOR - CE252A|2026-01-08 17:20:54
|5089|45|CONSUMIBLE PARA IMPRESORA - TÓNER LÁSER ORIGINAL - HP - 504A MAGENTA (CE253A) - TÓNER ORIGINAL HP 504A MAGENTA, RENDIMIENTO 7,000 PÁGINAS, PARA HP LASERJET COLOR - CE253A|2026-01-08 17:20:54
|5090|39|CONSUMIBLE PARA IMPRESORA - TÓNER LÁSER ORIGINAL ALTO RENDIMIENTO - HP - 51A NEGRO (Q7551A) - TÓNER ORIGINAL HP 51A NEGRO ALTO RENDIMIENTO, RENDIMIENTO 6,500 PÁGINAS, PARA HP LASERJET - Q7551A|2026-01-08 17:20:54
|5091|267|CONSUMIBLE PARA IMPRESORA - TÓNER LÁSER ORIGINAL - HP - 58A NEGRO (CF258A) - TÓNER ORIGINAL HP 58A NEGRO, RENDIMIENTO 3,000 PÁGINAS, PARA HP LASERJET - CF258A|2026-01-08 17:20:54
|5092|136|CONSUMIBLE PARA IMPRESORA - TÓNER LÁSER ORIGINAL - HP - 644A NEGRO (Q6460A) - TÓNER ORIGINAL HP 644A NEGRO, PARA HP LASERJET - Q6460A|2026-01-08 17:20:54
|5093|29|CONSUMIBLE PARA IMPRESORA - TÓNER LÁSER ORIGINAL - HP - 78A NEGRO (CE278A) - TÓNER ORIGINAL HP 78A NEGRO, RENDIMIENTO 2,100 PÁGINAS, PARA HP LASERJET - CE278A|2026-01-08 17:20:54
|5094|214|CONSUMIBLE PARA IMPRESORA - TÓNER LÁSER ORIGINAL - HP - 80A NEGRO (CF280A) - TÓNER ORIGINAL HP 80A NEGRO, RENDIMIENTO 2,700 PÁGINAS, PARA HP LASERJET - CF280A|2026-01-08 17:20:54
|5095|37|CONSUMIBLE PARA IMPRESORA - TÓNER LÁSER ORIGINAL ALTO RENDIMIENTO - HP - 80X NEGRO (CF280X) - TÓNER ORIGINAL HP 80X NEGRO ALTO RENDIMIENTO, RENDIMIENTO 6,900 PÁGINAS, PARA HP LASERJET - CF280X|2026-01-08 17:20:54
|5096|38|CONSUMIBLE PARA IMPRESORA - TÓNER LÁSER ORIGINAL PACK - HP - 80XD NEGRO (CF280XD) - PACK DUAL DE TÓNERES ORIGINALES HP 80X NEGRO, RENDIMIENTO TOTAL 13,800 PÁGINAS, PARA HP LASERJET - CF280XD|2026-01-08 17:20:54
|5097|1185|CONSUMIBLE PARA IMPRESORA - TÓNER LÁSER ORIGINAL - HP - 83A NEGRO (CF283A) - TÓNER ORIGINAL HP 83A NEGRO, RENDIMIENTO 1,500 PÁGINAS, PARA HP LASERJET - CF283A|2026-01-08 17:20:54
|5098|47|CONSUMIBLE PARA IMPRESORA - TÓNER LÁSER ORIGINAL - HP - 83AD NEGRO (CF283AD) - TÓNER ORIGINAL HP 83A NEGRO, MODELO DE REFERENCIA CF283AD, PARA HP LASERJET - CF283AD|2026-01-08 17:20:54
|5099|493|CONSUMIBLE PARA IMPRESORA - TÓNER LÁSER ORIGINAL PACK - HP - W1103AD NEGRO (103AD) - PACK DE 2 TÓNERES ORIGINALES HP W1103AD NEGRO, RENDIMIENTO 2,500 PÁGINAS, PARA HP LASERJET - SIN N/P|2026-01-08 17:20:54
|5100|886|CONSUMIBLE PARA IMPRESORA - TÓNER LÁSER ORIGINAL - HP - W1540A NEGRO (154A) - TÓNER ORIGINAL HP W1540A NEGRO, RENDIMIENTO 2,500 PÁGINAS, PARA HP LASERJET 1502 - W1540A|2026-01-08 17:20:54
|5101|882|CONSUMIBLE PARA IMPRESORA - TÓNER LÁSER ORIGINAL - HP - W2130A NEGRO (213A) - TÓNER ORIGINAL HP W2130A NEGRO, RENDIMIENTO 3,500 PÁGINAS, PARA HP LASERJET ENTERPRISE 5800/6800 SERIES - W2130A|2026-01-08 17:20:54
